bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Tabletop Games","/explore/tabletop-games","/projects/dyniaqs-the-pumpkinhead-adventurers-miniature-set","2013-12-14T23:59:59-08:00","EUR","1594","0.531333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jqh4rhd9iiqj1w42r7tg.jpg","false","false","null","2013-10-30T13:44:43-07:00","null","null","null","null","null","538496","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A set of  28 mm heroic fantasty miniatures set of pumpkinhead adventurers - Dyniaqs!","[""other""]","Dyniaqs - the Pumpkinhead Adventurers miniature set"
"null","Music","/explore/music","/projects/nuevo-album-de-athenas-2021","2021-02-07T23:59:59-08:00","USD","19535","1.027368421053","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nov6nwe9ypncwujlfwhr.jpg","false","false","null","2020-12-09T00:00:00-08:00","null","null","null","null","null","2646522","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Ayúdanos a recaudar fondos para el nuevo disco :)","[""album"",""music video""]","Nuevo álbum de Athenas! 2021"
"null","Tabletop Games","/explore/tabletop-games","/projects/fantasy-playing-cards","2017-11-04T23:59:59-07:00","USD","394","0.0788","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/usisc3t2oomtrsnkmvbw.jpg","false","false","null","2017-10-04T09:25:27-07:00","null","null","null","null","null","2227041","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Specially designed for cardists, magicians and collectors.","[""other""]","FANTASY Playing cards"
"null","Dance & Theater","/explore/dance-theater","/projects/yomeentacono-a-salsa-tour-through-europe","2019-04-26T23:59:59-07:00","EUR","1766","0.110375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/d17mwhgk7jwdgmvvsruw.jpg","false","false","null","2019-02-25T00:00:00-08:00","null","null","null","null","null","2468076","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bringing the salsa caleña in heels to Europe with a message of diversity and gender equality","[""community"",""sports"",""love"",""lgbtq"",""documentary""]","#YoMeEntacono : A Salsa Tour Through Europe"
"null","Culture","/explore/culture","/projects/save-falls-of-clyde-campaign","2018-11-13T23:59:59-08:00","GBP","2662","0.00484","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rinnytsjxzuaqtqx1xag.jpg","false","false","null","2018-09-14T00:00:00-07:00","null","null","null","null","null","2409225","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are raising money to bring this piece of history back to Scotland to restore her and see her sail","[""community"",""social innovations"",""adventure"",""other""]","Save Falls Of Clyde Campaign"
"null","Audio","/explore/audio","/projects/changer-modular-earphones-that-charge-your-phone","2019-01-14T23:59:59-08:00","USD","20668","1.0275","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r4caswconjez9p8d4kzh.jpg","false","false","null","2018-11-15T00:00:00-08:00","null","null","null","null","null","2436943","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","3-in-1: Bluetooth 5.0 wireless earphones that charge your devices, share power, & transfer data.","[""headphones"",""chargers"",""batteries"",""bluetooth"",""wireless""]","Changer: Modular Earphones That Charge Your Phone"
"null","Food & Beverages","/explore/food-beverages","/projects/tater-s-country-store-and-coffee-bar","2021-04-05T23:59:59-07:00","USD","50","0.000166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/l4vptz5btkxvfpfozvy8.jpg","false","false","null","2021-02-04T00:00:00-08:00","null","null","null","null","null","2659150","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Opening a Farmer's Market/Coffee Bar in an under-served community","[""coffee"",""food"",""garden"",""restaurant"",""love""]","Tater’s Country Store and Coffee Bar"
"null","Food & Beverages","/explore/food-beverages","/projects/tiger-keg-nitro-coffee-maker","2018-08-19T23:59:59-07:00","USD","5105","0.5105","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/trnp9ysgjikzxamzlmm7.jpg","false","false","null","2018-07-25T07:24:53-07:00","null","null","null","null","prototype","2400502","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A revolutionary new way to make nitro coffee at home or on the go.","[""coffee"",""restaurant"",""kitchen""]","Tiger Keg - Nitro Coffee Maker"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/join-our-effort-to-promote-lesvos-island","2017-08-27T23:59:59-07:00","USD","3100","0.062","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sh1rownvppjypz40u0j8.jpg","false","false","null","2017-06-28T00:27:09-07:00","null","null","null","null","null","1991376","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Our campaign aims to raise enough money to create an advertising strategy and campaign for Lesvos.","[""other""]","Join our effort to promote Lesvos Island"
"null","Art","/explore/art","/projects/greyfriar-s-bobby-noses-rub-your-own-bobby-nose--2","2020-11-25T23:59:59-08:00","GBP","3232","2.393333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/veefzsij2uxjwm3zxcjx.jpg","true","false","null","2020-11-03T00:00:00-08:00","null","null","null","null","null","2639829","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Limited Edition Cold Cast Bronze Bobby Noses | Rub The Bobby For Luck Anywhere In The World","[""community"",""dogs"",""pets"",""furniture"",""love""]","Greyfriar’s Bobby Noses: Rub Your Own Bobby Nose"
"null","Environment","/explore/environment","/projects/nepal-earthquake--9","2015-05-25T23:59:59-07:00","USD","20","0.002","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mwgg2qggtfixujgsxrye.jpg","false","false","null","2015-04-25T10:54:29-07:00","null","null","null","null","null","1241002","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Nepali Earthquake Victims","[""indie""]","Nepal Earthquake "
"null","Audio","/explore/audio","/projects/hi-res-music-wireless-7-1-gaming-movie-headset","2020-07-28T23:59:59-07:00","USD","695","0.03475","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gwfdvvcfmpkoi93tighu.jpg","false","false","null","2020-06-02T00:00:00-07:00","null","null","null","null","null","2592282","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","*Gaming-Movie 7.1 surround&Multicasting
*MQA HQ&PCM384KHz&DSD Music Audio
*Lowest latency by ESS9281","[""headphones""]","Hi-Res Music & Wireless 7.1 Gaming & Movie Headset"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/flat-earth-globe","2016-03-09T23:59:59-08:00","USD","11","0.007333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xnepd341dr0ep6mcyf3q.jpg","false","false","null","2016-02-08T18:51:49-08:00","null","null","null","null","null","1639916","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The first Earth Globe to accurately represent the shape of planet Earth. It's time to be FLAT!","[""other""]","Flat Earth Globe"
"null","Wellness","/explore/wellness","/projects/help-set-up-a-school-of-self-reliance-to-empower","2018-09-07T23:59:59-07:00","GBP","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ummn2hotdu6dmohmnkyk.jpg","false","false","null","2018-07-09T02:26:39-07:00","null","null","null","null","null","2371170","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Empower people to provide for themselves using the natural resources around you.","[""food"",""female founders"",""garden"",""other""]","Help Set Up a School of Self Reliance to Empower"
"null","Dance & Theater","/explore/dance-theater","/projects/crowdfunding-cupids-campaign","2015-06-23T23:59:59-07:00","GBP","2121","0.606","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cayzmo321e1gm32o8bm9.jpg","false","false","null","2015-04-24T06:42:38-07:00","null","null","null","null","null","1197454","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Crowdfunding Cupids Campaign -  please help get 'Diary of a Dating Addict' to the Edinburgh Fringe!","[""other""]","Crowdfunding Cupids Campaign!"
"null","Local Businesses","/explore/local-businesses","/projects/help-a-small-town-be-new-with-old-books","2018-07-01T23:59:59-07:00","USD","147","0.0147","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nozt3vlnrlo2bpxdjelv.jpg","false","false","null","2018-05-02T12:27:21-07:00","null","null","null","null","null","2336740","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help put a used bookstore in a small town; continue to bring new life to the town, and the books.","[""books""]","Help a small town be new with old books"
"null","Productivity","/explore/productivity","/projects/8th-mobile-desktop-and-now-embedded","2016-06-02T23:59:59-07:00","USD","2580","0.086","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kpkppjdexjhmk8n8tyit.jpg","false","false","null","2016-04-18T03:33:26-07:00","null","null","null","null","null","1725265","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Cross-platform development: from mobile and desktop, to server, embedded and IoT - all in one tool!","[""software"",""iot""]","8th: mobile, desktop and now embedded!"
"null","Photography","/explore/photography","/projects/strangers-in-boston-art-show","2017-08-29T23:59:59-07:00","USD","1470","0.98","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ln00mkao8x6rb5q89ry2.jpg","false","false","null","2017-07-20T14:11:12-07:00","null","null","null","null","null","2169281","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","For two years I've captured the stories -now they wish to step off of the page and onto the walls.","[""other""]","Strangers in Boston Art Show"
"null","Art","/explore/art","/projects/vovousa-mountain-festival","2015-08-14T23:59:59-07:00","EUR","1115","0.123888888889","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wo44ia6hld4cbbfbrjxc.jpg","false","false","null","2015-07-15T14:24:00-07:00","null","null","null","null","null","1340436","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","It's time to take the Greek mountains personally!","[""other""]","Vovousa Mountain Festival"
"null","Film","/explore/film","/projects/why-dinosaurs-feature-length-documentary-film","2019-12-15T23:59:59-08:00","USD","24363","1.0188","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/n74r5epw2y8irk2z3kwn.jpg","true","false","null","2019-10-19T00:00:00-07:00","null","null","null","null","null","2544395","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A documentary celebrating dinosaurs and the people who love them, created by a father and son.","[""documentary""]","Why Dinosaurs? - Feature Length Documentary Film"
"null","Local Businesses","/explore/local-businesses","/projects/yes-please-more-please-seductive-recipe-cards","2016-05-10T23:59:59-07:00","USD","1729","0.096060892272","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/isyqne8k6ijc2lb2fmoe.jpg","false","false","null","2016-03-30T07:14:42-07:00","null","null","null","null","null","1698054","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Play with your food and each other. A seduction supper recipe card deck.","[""other""]","Yes Please More Please Seductive Recipe Cards "
"null","Phones & Accessories","/explore/phones-accessories","/projects/g-cake-world-s-first-smart-portable-power-strip","2016-04-15T23:59:59-07:00","USD","256","0.00512","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ezsy2pmqlhvgcabdspwb.jpg","false","false","null","2016-03-16T08:08:27-07:00","null","null","null","null","null","1673800","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","G-cake is the world's first smart portable power strip.A revolutionary product that you must have.","[""smart home""]","G-cake! World's first smart portable power strip"
"null","Home","/explore/home","/projects/swish-the-perfect-shot","2020-11-15T23:59:59-08:00","USD","43877","4.3535","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eoavuce8fnykxkjvete6.jpg","true","false","null","2020-11-14T23:59:59-08:00","null","null","null","null","null","2642047","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An Innovative Twist on the Traditional Jigger for Craft Cocktails","[""design"",""kitchen""]","Swish:  The Perfect Shot"
"null","Writing & Publishing","/explore/writing-publishing","/projects/the-outer-dark-symposium-on-the-greater-weird-2020","2020-05-04T23:59:59-07:00","USD","1408","0.352","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/leutbvzeftmtnsdujkgj.jpg","false","false","null","2020-03-05T00:00:00-08:00","null","null","null","null","null","2584150","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help fund the world's only conference focused on contemporary Weird fiction.","[""books"",""horror"",""fantasy"",""festival""]","THE OUTER DARK SYMPOSIUM ON THE GREATER WEIRD 2020"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/ellevan-net-flick-special-post-production","2019-03-26T23:59:59-07:00","USD","2928","0.5856","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oqtbrlzrspuxyj9fzqxh.jpg","false","false","null","2019-03-05T00:00:00-08:00","null","null","null","null","null","2457956","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We shot an incredible event, we need to finish the show production.","[""music video"",""short film"",""album"",""comedy"",""indie""]","Ellevan Net Flick Special Post Production"
"null","Camera Gear","/explore/camera-gear","/projects/kobra-flash-modifier","2018-08-16T23:59:59-07:00","USD","10630","0.5315","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wzhudddmkw60b7vtppli.jpg","false","false","null","2018-07-17T11:46:51-07:00","null","null","null","null","null","2375338","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","KOBRA, "" A lightweight Speedlight Flash Modifier/Diffuser with a built-in reflector.","[""other"",""design"",""first-time founders"",""professional""]","KOBRA Flash Modifier"
"null","Music","/explore/music","/projects/cheyanne-and-company-first-ep-album","2021-01-13T23:59:59-08:00","USD","5520","0.788571428571","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/okigg6bfvyekhidtumac.jpg","false","false","null","2020-11-14T00:00:00-08:00","null","null","null","null","null","2638969","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Cheyanne and Company  with the first ever  EP Album with your presale purchases ❤️","[""album"",""music video"",""band"",""female founders"",""recording""]","CHEYANNE AND COMPANY : First EP Album"
"null","Art","/explore/art","/projects/--181970","2021-02-09T23:59:59-08:00","EUR","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fjk8aqvdxbt8vdmcnspo.jpg","false","false","null","2021-01-20T00:00:00-08:00","null","null","null","null","null","2655993","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Tagline","[""3d"",""design""]","My Campaign Title"
"null","Comics","/explore/comics","/projects/department-of-ability","2015-10-25T23:59:59-07:00","GBP","490","0.6125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oazxxtssh606ziersqvu.jpg","false","false","null","2015-10-11T13:57:14-07:00","null","null","null","null","null","1488872","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Gang of superheroes use their dis-abilities to save the world.ALL kids should be represented in bks.","[""other""]","Department Of Ability"
"null","Dance & Theater","/explore/dance-theater","/projects/macbeth-la-2019","2019-03-31T23:59:59-07:00","USD","8145","0.8145","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dbtfcu0f7eddvzujnogp.jpg","false","false","null","2019-02-25T00:00:00-08:00","null","null","null","null","null","2469896","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""We are yet but young in deed.""
Help us bring you this thrilling version of Shakespeare's Macbeth.","[""thriller"",""drama"",""love"",""suspense"",""female founders""]","Macbeth LA 2019"
"null","Art","/explore/art","/projects/send-the-oberlin-college-slam-team-to-cupsi-2016","2015-12-02T23:59:59-08:00","USD","2152","0.226526315789","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/m9is3stzrfhwqhz3imon.jpg","false","false","null","2015-10-03T15:29:42-07:00","null","null","null","null","null","1446114","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are OSlam Poetry. We believe in the word, the heart, and the beat, and we need your help.","[""other""]","Send the Oberlin College Slam Team to CUPSI 2016!"
"null","Home","/explore/home","/projects/edeskhub-the-best-smart-desk-for-healthy-working","2021-01-12T23:59:59-08:00","USD","799270","146.9686","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e8xlpyytlkpabfgfcpny.jpg","true","false","null","2020-12-13T00:00:00-08:00","null","null","null","null","null","2632835","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","700mm Adjustable Height | Wireless Charging | 100W Power Delivery Hub | Relax While at Work","[""smart home"",""design""]","Edeskhub: The Best Smart Desk for Healthy Working."
"null","Audio","/explore/audio","/projects/oddball-the-drum-machine-crammed-in-a-ball","2018-08-22T23:59:59-07:00","GBP","217683","6.150566666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dmo2ygzijsnzm9y9ajef.jpg","false","false","null","2018-08-21T23:59:59-07:00","null","null","null","null","prototype","2406950","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Make music on the go, easily and intuitively by bouncing a ball","[""bluetooth"",""family"",""design"",""toys"",""recording""]","Oddball - The drum machine crammed in a ball"
"null","Environment","/explore/environment","/projects/the-north-pole-s-melting-wrap-a-gift-save-santa","2015-11-18T23:59:59-08:00","AUD","605","0.00605","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xc1krnnhef45cdflsie4.jpg","false","false","null","2015-11-05T05:26:22-08:00","null","null","null","null","null","1515173","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","It's time cool this place down & save Santa from drowning by wrapping Christmas gifts sustainably!","[""social innovations""]","The North Pole's melting: Wrap a gift & save Santa"
"null","Tabletop Games","/explore/tabletop-games","/projects/dwarf-war-first-contact","2017-01-11T23:59:59-08:00","EUR","2040","1.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uzxl1kkmsxejofnxyt48.jpg","false","false","null","2016-11-12T08:48:33-08:00","null","null","null","null","null","1948408","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Dwarf War is a fast-paced table-top 3D game of underground warfare. Dig it now!","[""3d""]","Dwarf War - First Contact"
"null","Local Businesses","/explore/local-businesses","/projects/10-carden-expansion-ackersreno","2017-01-15T23:59:59-08:00","CAD","2600","0.104","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/so8k3fbdi7y7qorb5wox.jpg","false","false","null","2016-11-16T10:10:35-08:00","null","null","null","null","null","1939304","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help complete the final components of an epic renovation. Let's open Guelph's shared community hub!","[""community""]","10 Carden Expansion #ackersreno"
"null","Education","/explore/education","/projects/album-mi-camino-trio-nueva-colombia-30-anos","2017-02-09T23:59:59-08:00","USD","1237","0.2474","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lqdjfwq5qzg8algtfkzb.jpg","false","false","null","2016-12-11T14:52:09-08:00","null","null","null","null","null","1945628","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Prensaje del album Mi Camino, grabado en Hoot/Wisdom Recordings de Florida Atlantic University, EEUU","[""other""]","Album Mi camino. Trío Nueva Colombia 30 años"
"null","Food & Beverages","/explore/food-beverages","/projects/change-your-life--4","2017-07-08T23:59:59-07:00","USD","175","0.000364583333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zwnxfmr1uocwpjddcjfb.jpg","false","false","null","2017-05-09T16:58:06-07:00","null","null","null","null","null","2067711","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Change your life will be the unique vegan/vegetarian organic eco-friendly fast food restaurant","[""social innovations""]","CHANGE YOUR LIFE"
"null","Human Rights","/explore/human-rights","/projects/coreluv-s-nehemiah-project-a-call-to-build-the-wall","2013-11-23T23:59:59-08:00","USD","28502","1.14008","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qn9yukqw4vhwr74bjo95.jpg","false","false","null","2013-09-24T05:06:43-07:00","null","null","null","null","null","360839","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help build a security wall for the Coreluv orphanage in Myan, Haiti.  When the wall is complete we can begin to rescue children. Will you defend the orphan?","[""other""]","Coreluv's Nehemiah Project - A Call to Build the Wall!"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/rootainer-a-retainer-case-with-you-all-the-way","2019-03-14T23:59:59-07:00","USD","4116","0.4116","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eafetgjm4gsezt82gpmh.jpg","false","false","null","2019-02-02T00:00:00-08:00","null","null","null","null","null","2451303","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Retainers are hard to keep up with, so we created a retainer case that keeps up with your kid.","[""kids"",""family"",""female founders"",""first-time founders"",""women""]","RooTainer: A Retainer Case, With You All The Way"
"null","Dance & Theater","/explore/dance-theater","/projects/reworked-studio-recordings-and-concerts","2021-01-30T23:59:59-08:00","USD","5680","0.568","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gqdo8xwkhefzwaj7nouv.jpg","false","false","null","2020-12-01T00:00:00-08:00","null","null","null","null","null","2645301","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Funding for the studio recording of REWORKED and future live performances.","[""album"",""recording"",""professional""]","REWORKED: Studio Recordings and Concerts"
"null","Home","/explore/home","/projects/modular-smart-indoor-housing","2021-04-04T23:59:59-07:00","EUR","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s6infdffmme4fm4txkfj.jpg","false","false","null","2021-02-03T00:00:00-08:00","null","null","null","null","null","2659007","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","build your dreamhome inside your home","[""smart home""]","Modular smart indoor housing"
"null","Home","/explore/home","/projects/mygorshok-stop-enmity-let-s-be-friends","2017-05-25T23:59:59-07:00","USD","25","0.005","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/smy8ruyncndnselmk9w4.jpg","false","false","null","2017-04-15T11:01:55-07:00","null","null","null","null","prototype","2081594","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Put the policy on the shelf and forget about it 
Let's make HAPPY Children and World, Together","[""other""]","MyGorshok - STOP enmity Let's be Friends"
"null","Local Businesses","/explore/local-businesses","/projects/help-to-build-steppe-dogs-adventures","2015-08-07T23:59:59-07:00","USD","345","0.002029411765","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iofotp3qawbfoevxgaay.jpg","false","false","null","2015-06-08T05:15:19-07:00","null","null","null","null","null","1282277","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help me to start up my Tourism Business in Tanzania","[""other""]","Help to build Steppe Dogs Adventures"
"null","Health & Fitness","/explore/health-fitness","/projects/felcana-the-first-digital-pet-health-platform","2018-02-14T23:59:59-08:00","GBP","26992","1.04764","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bahhq88tak6jmwpyndno.jpg","true","false","null","2018-02-13T23:59:59-08:00","null","null","null","null","production","2339550","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Intelligent pet care to help you track, monitor and understand your dog's or cat's health.","[""pets"",""dogs"",""cats""]","Felcana: The first Digital Pet Health Platform"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/baraddy-wallet-with-payment-and-charging-systems","2019-09-07T23:59:59-07:00","USD","21521","30.456","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lmfmduekouawjxp4udrp.jpg","false","false","null","2019-08-06T00:00:00-07:00","null","null","null","null","null","2526421","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Baraddy: A wallet with a wireless payment system and powerbank.","[""wallets"",""chargers"",""wireless"",""smart phones"",""watches""]","Baraddy: Wallet with payment and charging systems."
"null","Camera Gear","/explore/camera-gear","/projects/shoot-my-way-to-brighter-days","2012-03-03T23:59:00-08:00","USD","41","0.013666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wluftjeghbz27ytl5jl0.jpg","false","false","null","2011-11-04T14:00:37-07:00","null","null","null","null","null","48877","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Unstick the stuck. Help me afford a new camera and equipment.","[""other""]","Shoot My Way to Brighter Days"
"null","Environment","/explore/environment","/projects/noam-chomsky-s-magna-carta-eco-village-documentary","2015-07-20T23:59:59-07:00","USD","110","0.011","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fdgbxfmicmf4qg917pfn.jpg","false","false","null","2015-06-13T19:08:12-07:00","null","null","null","null","null","1302047","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Defending our Freedom and the Air we Breathe - an Off the Grid Village battles Developers","[""other""]","Noam Chomsky's Magna Carta Eco-Village Documentary"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/the-air-power-glove","2017-10-11T23:59:59-07:00","USD","180","0.00036","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ktbiiusjaonagvns7xan.jpg","false","false","null","2017-08-27T18:15:39-07:00","null","null","null","null","null","2141802","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The New Power Glove.  A wireless peripheral that works with any platform or device.","[""wireless""]","The Air Power Glove"
